images,label,size_kb,dimensions
./train/dent/2772.jpg,dent,123.345,"(805, 603)"
./train/dent/2773.jpg,dent,107.122,"(842, 631)"
./train/dent/2775.jpg,dent,125.115,"(824, 618)"
./train/dent/2776.jpg,dent,65.45,"(810, 607)"
./train/dent/2778.jpg,dent,124.712,"(1358, 1018)"
./train/dent/2782.jpg,dent,59.405,"(817, 612)"
./train/dent/2784.jpg,dent,188.138,"(1283, 962)"
./train/dent/279.jpg,dent,97.722,"(1287, 965)"
./train/dent/2791.jpg,dent,140.914,"(1205, 903)"
./train/dent/2792.jpg,dent,69.574,"(891, 668)"
./train/dent/2793.jpg,dent,88.984,"(829, 621)"
./train/dent/2798.jpg,dent,48.66,"(888, 666)"
./train/dent/2805.jpg,dent,93.322,"(1306, 979)"
./train/dent/2806.jpg,dent,107.674,"(889, 666)"
./train/dent/2807.jpg,dent,67.701,"(838, 628)"
./train/dent/2825.jpg,dent,297.179,"(1470, 1102)"
./train/dent/2826.jpg,dent,62.402,"(831, 623)"
./train/dent/2828.jpg,dent,65.84,"(883, 662)"
./train/dent/283.jpg,dent,123.4,"(807, 605)"
./train/dent/2833.jpg,dent,127.473,"(1368, 1026)"
./train/dent/2834.jpg,dent,65.163,"(841, 630)"
./train/dent/284.jpg,dent,190.439,"(1200, 900)"
./train/dent/2849.jpg,dent,137.199,"(1440, 1080)"
./train/dent/285.jpg,dent,57.24,"(840, 630)"
./train/dent/2850.jpg,dent,69.978,"(859, 644)"
./train/dent/2858.jpg,dent,139.772,"(809, 606)"
./train/dent/2864.jpg,dent,271.444,"(1393, 1044)"
./train/dent/2867.jpg,dent,159.797,"(1212, 909)"
./train/dent/2868.jpg,dent,177.728,"(1152, 864)"
./train/dent/2871.jpg,dent,120.837,"(1320, 990)"
./train/dent/2872.jpg,dent,55.184,"(812, 609)"
./train/dent/2875.jpg,dent,83.841,"(807, 605)"
./train/dent/288.jpg,dent,242.271,"(1309, 981)"
./train/dent/2886.jpg,dent,226.712,"(1228, 921)"
./train/dent/2887.jpg,dent,207.997,"(1270, 952)"
./train/dent/2894.jpg,dent,65.241,"(804, 603)"
./train/dent/2898.jpg,dent,233.396,"(1222, 916)"
./train/dent/2902.jpg,dent,345.676,"(1442, 1081)"
./train/dent/2906.jpg,dent,304.391,"(1285, 963)"
./train/dent/2908.jpg,dent,157.355,"(1117, 837)"
./train/dent/2918.jpg,dent,84.669,"(1115, 836)"
./train/dent/292.jpg,dent,66.901,"(834, 625)"
./train/dent/2920.jpg,dent,45.8,"(865, 648)"
./train/dent/2926.jpg,dent,158.856,"(1173, 879)"
./train/dent/293.jpg,dent,90.834,"(801, 600)"
./train/dent/2930.jpg,dent,106.104,"(1359, 1019)"
./train/dent/2942.jpg,dent,84.526,"(842, 631)"
./train/dent/2943.jpg,dent,77.458,"(872, 654)"
./train/dent/2945.jpg,dent,121.422,"(1490, 1117)"
./train/dent/2950.jpg,dent,215.068,"(1271, 953)"
./train/dent/2958.jpg,dent,69.888,"(853, 639)"
./train/dent/2962.jpg,dent,104.418,"(1211, 908)"
./train/dent/2967.jpg,dent,113.939,"(823, 617)"
./train/dent/2968.jpg,dent,148.332,"(899, 674)"
./train/dent/297.jpg,dent,143.976,"(1144, 858)"
./train/dent/2971.jpg,dent,108.425,"(853, 639)"
./train/dent/2974.jpg,dent,71.781,"(897, 672)"
./train/dent/2985.jpg,dent,57.77,"(823, 617)"
./train/dent/2990.jpg,dent,104.413,"(1255, 941)"
./train/dent/300.jpg,dent,176.966,"(1167, 875)"
./train/dent/3001.jpg,dent,71.689,"(826, 619)"
./train/dent/3002.jpg,dent,119.861,"(1469, 1101)"
./train/dent/3005.jpg,dent,86.647,"(854, 640)"
./train/dent/3010.jpg,dent,151.933,"(1348, 1011)"
./train/dent/3012.jpg,dent,69.432,"(882, 661)"
./train/dent/3018.jpg,dent,181.877,"(1439, 1079)"
./train/dent/3027.jpg,dent,311.75,"(1485, 1113)"
./train/dent/3029.jpg,dent,96.113,"(888, 666)"
./train/dent/303.jpg,dent,338.555,"(1452, 1089)"
./train/dent/3033.jpg,dent,282.265,"(1322, 991)"
./train/dent/3039.jpg,dent,71.068,"(827, 620)"
./train/dent/3040.jpg,dent,114.072,"(1403, 1052)"
./train/dent/3044.jpg,dent,107.678,"(1190, 892)"
./train/dent/3045.jpg,dent,66.046,"(866, 649)"
./train/dent/3051.jpg,dent,90.104,"(806, 604)"
./train/dent/3052.jpg,dent,78.59,"(827, 620)"
./train/dent/3068.jpg,dent,95.443,"(868, 651)"
./train/dent/3069.jpg,dent,64.1,"(834, 625)"
./train/dent/3072.jpg,dent,57.352,"(840, 630)"
./train/dent/3079.jpg,dent,160.896,"(1388, 1041)"
./train/dent/3080.jpg,dent,95.984,"(896, 672)"
./train/dent/309.jpg,dent,102.517,"(1157, 867)"
./train/dent/3091.jpg,dent,81.355,"(814, 610)"
./train/dent/3092.jpg,dent,84.81,"(861, 645)"
./train/dent/3104.jpg,dent,84.27,"(828, 621)"
./train/dent/3106.jpg,dent,70.314,"(895, 671)"
./train/dent/3109.jpg,dent,99.495,"(1367, 1025)"
./train/dent/3111.jpg,dent,350.654,"(1401, 1050)"
./train/dent/3113.jpg,dent,101.434,"(865, 648)"
./train/dent/3116.jpg,dent,123.822,"(1489, 1116)"
./train/dent/312.jpg,dent,196.759,"(1171, 878)"
./train/dent/3123.jpg,dent,183.021,"(882, 661)"
./train/dent/3125.jpg,dent,325.758,"(1443, 1082)"
./train/dent/3134.jpg,dent,151.828,"(1392, 1044)"
./train/dent/3138.jpg,dent,107.409,"(881, 660)"
./train/dent/3142.jpg,dent,90.668,"(1128, 846)"
./train/dent/3146.jpg,dent,151.046,"(1323, 992)"
./train/dent/3150.jpg,dent,120.516,"(1399, 1049)"
./train/dent/3151.jpg,dent,186.291,"(1245, 933)"
./train/dent/3152.jpg,dent,64.688,"(895, 671)"
./train/dent/3156.jpg,dent,138.932,"(1401, 1050)"
./train/dent/3157.jpg,dent,121.879,"(1406, 1054)"
./train/dent/316.jpg,dent,91.072,"(1286, 964)"
./train/dent/3160.jpg,dent,147.926,"(1368, 1026)"
./train/dent/3161.jpg,dent,92.006,"(815, 611)"
./train/dent/3163.jpg,dent,142.84,"(866, 649)"
./train/dent/3165.jpg,dent,121.043,"(890, 667)"
./train/dent/3168.jpg,dent,151.874,"(858, 643)"
./train/dent/317.jpg,dent,146.01,"(1373, 1029)"
./train/dent/3173.jpg,dent,133.757,"(1397, 1047)"
./train/dent/3178.jpg,dent,218.221,"(1412, 1059)"
./train/dent/3180.jpg,dent,79.721,"(824, 618)"
./train/dent/3182.jpg,dent,119.533,"(1303, 977)"
./train/dent/319.jpg,dent,97.284,"(1166, 874)"
./train/dent/3191.jpg,dent,63.514,"(829, 621)"
./train/dent/3199.jpg,dent,58.65,"(826, 619)"
./train/dent/3200.jpg,dent,132.449,"(1449, 1086)"
./train/dent/3202.jpg,dent,100.356,"(1452, 1089)"
./train/dent/3204.jpg,dent,144.842,"(1209, 906)"
./train/dent/3207.jpg,dent,48.457,"(896, 672)"
./train/dent/3217.jpg,dent,59.24,"(823, 617)"
./train/dent/3220.jpg,dent,91.212,"(878, 658)"
./train/dent/3222.jpg,dent,114.632,"(1154, 865)"
./train/dent/3229.jpg,dent,80.044,"(814, 610)"
./train/dent/323.jpg,dent,334.0,"(1334, 1000)"
./train/dent/3232.jpg,dent,51.877,"(819, 614)"
./train/dent/3240.jpg,dent,150.822,"(1263, 947)"
./train/dent/3241.jpg,dent,118.38,"(878, 658)"
./train/dent/3242.jpg,dent,123.121,"(1217, 912)"
./train/dent/3244.jpg,dent,157.065,"(855, 641)"
./train/dent/3249.jpg,dent,62.849,"(884, 663)"
./train/dent/325.jpg,dent,105.933,"(826, 619)"
./train/dent/3254.jpg,dent,54.514,"(843, 632)"
./train/dent/3262.jpg,dent,75.498,"(861, 645)"
./train/dent/3265.jpg,dent,68.84,"(832, 624)"
./train/dent/3266.jpg,dent,69.073,"(817, 612)"
./train/dent/3271.jpg,dent,79.797,"(848, 636)"
./train/dent/3272.jpg,dent,74.79,"(1118, 838)"
./train/dent/3278.jpg,dent,130.061,"(1351, 1013)"
./train/dent/3280.jpg,dent,76.551,"(832, 624)"
./train/dent/3286.jpg,dent,118.754,"(1295, 971)"
./train/dent/3287.jpg,dent,137.608,"(810, 607)"
./train/dent/3289.jpg,dent,114.362,"(1245, 933)"
./train/dent/329.jpg,dent,384.027,"(1452, 1089)"
./train/dent/3290.jpg,dent,63.406,"(864, 648)"
./train/dent/3293.jpg,dent,87.057,"(1105, 828)"
./train/dent/3294.jpg,dent,117.466,"(1409, 1056)"
./train/dent/3296.jpg,dent,105.944,"(1391, 1043)"
./train/dent/3298.jpg,dent,81.842,"(889, 666)"
./train/dent/330.jpg,dent,301.223,"(1216, 912)"
./train/dent/3306.jpg,dent,328.095,"(1290, 967)"
./train/dent/331.jpg,dent,175.895,"(1113, 834)"
./train/dent/3310.jpg,dent,91.659,"(1264, 948)"
./train/dent/3311.jpg,dent,56.451,"(862, 646)"
./train/dent/3313.jpg,dent,108.969,"(1252, 939)"
./train/dent/3314.jpg,dent,324.581,"(1435, 1076)"
./train/dent/3315.jpg,dent,67.559,"(858, 643)"
./train/dent/3316.jpg,dent,132.374,"(1405, 1053)"
./train/dent/3317.jpg,dent,121.698,"(1260, 945)"
./train/dent/3320.jpg,dent,70.182,"(864, 648)"
./train/dent/3324.jpg,dent,69.213,"(807, 605)"
./train/dent/3325.jpg,dent,141.197,"(1319, 989)"
./train/dent/333.jpg,dent,155.364,"(1380, 1035)"
./train/dent/3330.jpg,dent,73.188,"(836, 627)"
./train/dent/3333.jpg,dent,60.409,"(829, 621)"
./train/dent/3340.jpg,dent,126.206,"(900, 675)"
./train/dent/3353.jpg,dent,264.551,"(1306, 979)"
./train/dent/3357.jpg,dent,193.873,"(1425, 1068)"
./train/dent/3367.jpg,dent,52.005,"(801, 600)"
./train/dent/3368.jpg,dent,128.113,"(1278, 958)"
./train/dent/3370.jpg,dent,86.973,"(1162, 871)"
./train/dent/3373.jpg,dent,71.053,"(806, 604)"
./train/dent/3375.jpg,dent,303.309,"(1264, 948)"
./train/dent/3378.jpg,dent,71.263,"(802, 601)"
./train/dent/3379.jpg,dent,73.223,"(837, 627)"
./train/dent/338.jpg,dent,162.352,"(1441, 1080)"
./train/dent/3380.jpg,dent,408.805,"(1425, 1068)"
./train/dent/3382.jpg,dent,63.334,"(842, 631)"
./train/dent/339.jpg,dent,158.339,"(1259, 944)"
./train/dent/3396.jpg,dent,56.896,"(831, 623)"
./train/dent/3398.jpg,dent,105.802,"(878, 658)"
./train/dent/3401.jpg,dent,58.38,"(816, 612)"
./train/dent/3409.jpg,dent,65.751,"(877, 657)"
./train/dent/341.jpg,dent,191.578,"(1106, 829)"
./train/dent/3414.jpg,dent,102.742,"(1221, 915)"
./train/dent/3416.jpg,dent,137.465,"(1486, 1114)"
./train/dent/3417.jpg,dent,142.152,"(1205, 903)"
./train/dent/343.jpg,dent,101.663,"(1212, 909)"
./train/dent/3434.jpg,dent,148.886,"(855, 641)"
./train/dent/3438.jpg,dent,119.133,"(1412, 1059)"
./train/dent/3441.jpg,dent,82.627,"(881, 660)"
./train/dent/3443.jpg,dent,93.374,"(842, 631)"
./train/dent/3444.jpg,dent,70.631,"(896, 672)"
./train/dent/3448.jpg,dent,137.205,"(1123, 842)"
./train/dent/345.jpg,dent,127.786,"(1457, 1092)"
./train/dent/3450.jpg,dent,167.398,"(1351, 1013)"
./train/dent/3458.jpg,dent,143.42,"(896, 672)"
./train/dent/346.jpg,dent,80.725,"(1103, 827)"
./train/dent/3460.jpg,dent,203.627,"(1219, 914)"
./train/dent/347.jpg,dent,213.207,"(1222, 916)"
./train/dent/3474.jpg,dent,73.143,"(842, 631)"
./train/dent/3475.jpg,dent,331.715,"(1369, 1026)"
./train/dent/3479.jpg,dent,71.847,"(851, 638)"
./train/dent/3483.jpg,dent,184.983,"(1298, 973)"
./train/dent/3488.jpg,dent,114.172,"(830, 622)"
./train/dent/349.jpg,dent,163.735,"(1324, 993)"
./train/dent/3494.jpg,dent,235.036,"(1295, 971)"
./train/dent/3500.jpg,dent,239.254,"(1268, 951)"
./train/dent/3503.jpg,dent,117.683,"(1483, 1112)"
./train/dent/3509.jpg,dent,129.219,"(1432, 1074)"
./train/dent/3510.jpg,dent,93.836,"(876, 657)"
./train/dent/3511.jpg,dent,307.856,"(1316, 987)"
./train/dent/3512.jpg,dent,140.81,"(1366, 1024)"
./train/dent/352.jpg,dent,374.854,"(1489, 1116)"
./train/dent/3521.jpg,dent,62.237,"(826, 619)"
./train/dent/3525.jpg,dent,137.922,"(1159, 869)"
./train/dent/3532.jpg,dent,143.005,"(832, 624)"
./train/dent/3561.jpg,dent,112.655,"(1332, 999)"
./train/dent/3564.jpg,dent,107.025,"(800, 600)"
./train/dent/3567.jpg,dent,66.123,"(822, 616)"
./train/dent/357.jpg,dent,119.77,"(870, 652)"
./train/dent/3577.jpg,dent,187.994,"(1343, 1007)"
./train/dent/3578.jpg,dent,95.866,"(839, 629)"
./train/dent/3581.jpg,dent,137.994,"(1347, 1010)"
./train/dent/3583.jpg,dent,89.62,"(851, 638)"
./train/dent/3584.jpg,dent,330.387,"(1378, 1033)"
./train/dent/3585.jpg,dent,95.998,"(856, 642)"
./train/dent/3590.jpg,dent,102.08,"(879, 659)"
./train/dent/3593.jpg,dent,138.434,"(1194, 895)"
./train/dent/3595.jpg,dent,130.794,"(1405, 1053)"
./train/dent/3599.jpg,dent,117.966,"(888, 666)"
./train/dent/3601.jpg,dent,131.374,"(893, 669)"
./train/dent/3602.jpg,dent,152.54,"(1451, 1088)"
./train/dent/3604.jpg,dent,126.334,"(1230, 922)"
./train/dent/3606.jpg,dent,117.588,"(1308, 981)"
./train/dent/3610.jpg,dent,78.128,"(805, 603)"
./train/dent/3619.jpg,dent,77.569,"(842, 631)"
./train/dent/3620.jpg,dent,99.69,"(1261, 945)"
./train/dent/3627.jpg,dent,69.085,"(839, 629)"
./train/dent/3633.jpg,dent,100.223,"(876, 657)"
./train/dent/3634.jpg,dent,147.886,"(1154, 865)"
./train/dent/3636.jpg,dent,122.462,"(857, 642)"
./train/dent/3638.jpg,dent,119.277,"(1241, 930)"
./train/dent/3639.jpg,dent,83.287,"(839, 629)"
./train/dent/3650.jpg,dent,256.833,"(1429, 1071)"
./train/dent/3652.jpg,dent,155.493,"(898, 673)"
./train/dent/3655.jpg,dent,132.611,"(1408, 1056)"
./train/dent/3656.jpg,dent,63.16,"(868, 651)"
./train/dent/3657.jpg,dent,146.178,"(1429, 1071)"
./train/dent/366.jpg,dent,154.192,"(1218, 913)"
./train/dent/367.jpg,dent,70.551,"(831, 623)"
./train/dent/3676.jpg,dent,87.196,"(1171, 878)"
./train/dent/3679.jpg,dent,121.325,"(1327, 995)"
./train/dent/3680.jpg,dent,65.179,"(819, 614)"
./train/dent/3684.jpg,dent,195.266,"(1360, 1020)"
./train/dent/3690.jpg,dent,134.418,"(1109, 831)"
./train/dent/3693.jpg,dent,152.606,"(1403, 1052)"
./train/dent/3695.jpg,dent,61.867,"(812, 609)"
./train/dent/3699.jpg,dent,131.906,"(1452, 1089)"
./train/dent/3704.jpg,dent,139.429,"(1344, 1008)"
./train/dent/3711.jpg,dent,118.203,"(802, 601)"
./train/dent/3712.jpg,dent,97.605,"(1119, 839)"
./train/dent/3725.jpg,dent,87.719,"(1238, 928)"
./train/dent/3730.jpg,dent,222.761,"(1461, 1095)"
./train/dent/3734.jpg,dent,239.484,"(1144, 858)"
./train/dent/3751.jpg,dent,110.85,"(806, 604)"
./train/dent/3758.jpg,dent,152.092,"(1285, 963)"
./train/dent/3759.jpg,dent,107.775,"(858, 643)"
./train/dent/3761.jpg,dent,75.648,"(844, 633)"
./train/dent/3764.jpg,dent,125.504,"(1356, 1017)"
./train/dent/3767.jpg,dent,200.706,"(1194, 895)"
./train/dent/3769.jpg,dent,55.282,"(869, 651)"
./train/dent/3773.jpg,dent,55.139,"(883, 662)"
./train/dent/3774.jpg,dent,88.656,"(808, 606)"
./train/dent/3778.jpg,dent,117.18,"(1402, 1051)"
./train/dent/3779.jpg,dent,78.587,"(865, 648)"
./train/dent/3782.jpg,dent,153.952,"(1230, 922)"
./train/dent/3784.jpg,dent,54.796,"(898, 673)"
./train/dent/3787.jpg,dent,161.461,"(1467, 1100)"
./train/dent/3789.jpg,dent,115.044,"(1417, 1062)"
./train/dent/3790.jpg,dent,70.209,"(896, 672)"
./train/dent/3792.jpg,dent,53.972,"(886, 664)"
./train/dent/3797.jpg,dent,68.784,"(809, 606)"
./train/dent/3801.jpg,dent,240.968,"(1378, 1033)"
./train/dent/3807.jpg,dent,317.543,"(1450, 1087)"
./train/dent/3817.jpg,dent,112.133,"(1364, 1023)"
./train/dent/3819.jpg,dent,112.655,"(896, 672)"
./train/dent/3820.jpg,dent,94.604,"(839, 629)"
./train/dent/3824.jpg,dent,97.45,"(890, 667)"
./train/dent/3825.jpg,dent,71.171,"(881, 660)"
./train/dent/3831.jpg,dent,152.325,"(1477, 1107)"
./train/dent/3837.jpg,dent,53.606,"(821, 615)"
./train/dent/3843.jpg,dent,102.229,"(1406, 1054)"
./train/dent/3848.jpg,dent,255.169,"(1491, 1118)"
./train/dent/3849.jpg,dent,78.748,"(815, 611)"
./train/dent/3854.jpg,dent,65.105,"(805, 603)"
./train/dent/3858.jpg,dent,129.529,"(1378, 1033)"
./train/dent/3859.jpg,dent,360.528,"(1388, 1041)"
./train/dent/3860.jpg,dent,154.263,"(1466, 1099)"
./train/dent/3861.jpg,dent,87.518,"(824, 618)"
./train/dent/3871.jpg,dent,273.516,"(1380, 1035)"
./train/dent/3880.jpg,dent,141.326,"(1241, 930)"
./train/dent/3886.jpg,dent,293.233,"(1221, 915)"
./train/dent/3888.jpg,dent,102.135,"(1187, 890)"
./train/dent/3897.jpg,dent,66.878,"(812, 609)"
./train/dent/3899.jpg,dent,73.849,"(813, 609)"
./train/dent/3912.jpg,dent,154.491,"(826, 619)"
./train/dent/3913.jpg,dent,199.938,"(1458, 1093)"
./train/dent/3926.jpg,dent,73.89,"(834, 625)"
./train/dent/3938.jpg,dent,80.52,"(1194, 895)"
./train/dent/394.jpg,dent,90.586,"(884, 663)"
./train/dent/3940.jpg,dent,83.142,"(817, 612)"
./train/dent/3942.jpg,dent,119.659,"(1147, 860)"
./train/dent/3946.jpg,dent,187.219,"(1222, 916)"
./train/dent/395.jpg,dent,61.634,"(809, 606)"
./train/dent/3954.jpg,dent,229.156,"(1338, 1003)"
./train/dent/3970.jpg,dent,108.543,"(871, 653)"
./train/dent/3972.jpg,dent,42.3,"(824, 618)"
./train/dent/3978.jpg,dent,64.484,"(803, 602)"
./train/dent/3982.jpg,dent,66.528,"(851, 638)"
./train/dent/3989.jpg,dent,74.262,"(883, 662)"
./train/dent/3990.jpg,dent,368.229,"(1454, 1090)"
./train/dent/3995.jpg,dent,260.046,"(1495, 1121)"
./train/dent/4008.jpg,dent,128.935,"(880, 660)"
./train/dent/402.jpg,dent,65.081,"(802, 601)"
./train/dent/4022.jpg,dent,304.137,"(1497, 1122)"
./train/dent/4029.jpg,dent,118.146,"(1285, 963)"
./train/dent/403.jpg,dent,76.069,"(843, 632)"
./train/dent/404.jpg,dent,62.602,"(879, 659)"
./train/dent/4051.jpg,dent,110.286,"(1198, 898)"
./train/dent/4061.jpg,dent,160.618,"(1473, 1104)"
./train/dent/4062.jpg,dent,165.091,"(1299, 974)"
./train/dent/4065.jpg,dent,127.287,"(1323, 992)"
./train/dent/4071.jpg,dent,63.441,"(864, 648)"
./train/dent/4072.jpg,dent,97.887,"(891, 668)"
./train/dent/4075.jpg,dent,138.325,"(1450, 1087)"
./train/dent/4077.jpg,dent,138.768,"(1270, 952)"
./train/dent/4081.jpg,dent,106.231,"(1262, 946)"
./train/dent/4084.jpg,dent,111.603,"(891, 668)"
./train/dent/4089.jpg,dent,182.467,"(1405, 1053)"
./train/dent/409.jpg,dent,98.785,"(894, 670)"
./train/dent/4090.jpg,dent,166.529,"(1338, 1003)"
./train/dent/4091.jpg,dent,289.005,"(1486, 1114)"
./train/dent/4096.jpg,dent,289.014,"(1384, 1038)"
./train/dent/4106.jpg,dent,111.671,"(1240, 930)"
./train/dent/4108.jpg,dent,66.551,"(868, 651)"
./train/dent/4112.jpg,dent,53.705,"(812, 609)"
./train/dent/4115.jpg,dent,111.008,"(890, 667)"
./train/dent/4123.jpg,dent,155.943,"(1360, 1020)"
./train/dent/4124.jpg,dent,54.41,"(812, 609)"
./train/dent/4126.jpg,dent,113.6,"(1187, 890)"
./train/dent/4130.jpg,dent,94.862,"(1216, 912)"
./train/dent/4131.jpg,dent,92.524,"(898, 673)"
./train/dent/4132.jpg,dent,56.669,"(882, 661)"
./train/dent/4133.jpg,dent,107.954,"(1140, 855)"
./train/dent/4138.jpg,dent,139.58,"(1361, 1020)"
./train/dent/4147.jpg,dent,98.838,"(1228, 921)"
./train/dent/4154.jpg,dent,59.508,"(813, 609)"
./train/dent/4155.jpg,dent,152.402,"(1453, 1089)"
./train/dent/4173.jpg,dent,82.86,"(874, 655)"
./train/dent/4177.jpg,dent,157.527,"(898, 673)"
./train/dent/4178.jpg,dent,223.958,"(1127, 845)"
./train/dent/4183.jpg,dent,134.79,"(1318, 988)"
./train/dent/4186.jpg,dent,85.647,"(808, 606)"
./train/dent/419.jpg,dent,46.968,"(880, 660)"
./train/dent/4193.jpg,dent,105.647,"(1319, 989)"
./train/dent/4194.jpg,dent,48.676,"(811, 608)"
./train/dent/4197.jpg,dent,121.037,"(1389, 1041)"
./train/dent/4199.jpg,dent,74.076,"(823, 617)"
./train/dent/4200.jpg,dent,250.096,"(1458, 1093)"
./train/dent/4201.jpg,dent,196.08,"(1130, 847)"
./train/dent/4208.jpg,dent,224.624,"(1472, 1104)"
./train/dent/4210.jpg,dent,76.966,"(883, 662)"
./train/dent/4211.jpg,dent,92.275,"(1296, 972)"
./train/dent/4215.jpg,dent,166.19,"(1432, 1074)"
./train/dent/4217.jpg,dent,65.857,"(834, 625)"
./train/dent/4223.jpg,dent,49.747,"(807, 605)"
./train/dent/4224.jpg,dent,118.817,"(1445, 1083)"
./train/dent/4234.jpg,dent,123.886,"(1489, 1116)"
./train/dent/4239.jpg,dent,80.205,"(837, 627)"
./train/dent/4242.jpg,dent,115.071,"(898, 673)"
./train/dent/4253.jpg,dent,66.527,"(875, 656)"
./train/dent/4255.jpg,dent,75.851,"(879, 659)"
./train/dent/4258.jpg,dent,56.595,"(864, 648)"
./train/dent/4260.jpg,dent,110.848,"(865, 648)"
./train/dent/4266.jpg,dent,215.649,"(1471, 1103)"
./train/dent/4267.jpg,dent,88.227,"(844, 633)"
./train/dent/4276.jpg,dent,148.398,"(1171, 878)"
./train/dent/4278.jpg,dent,274.812,"(1280, 960)"
./train/dent/4285.jpg,dent,69.031,"(890, 667)"
./train/dent/4286.jpg,dent,359.762,"(1354, 1015)"
./train/dent/4289.jpg,dent,76.968,"(806, 604)"
./train/dent/4297.jpg,dent,139.257,"(1270, 952)"
./train/dent/4300.jpg,dent,92.333,"(859, 644)"
./train/dent/4304.jpg,dent,162.549,"(1345, 1008)"
./train/dent/4305.jpg,dent,152.142,"(1446, 1084)"
./train/dent/4306.jpg,dent,84.274,"(862, 646)"
./train/dent/4307.jpg,dent,146.746,"(1398, 1048)"
./train/dent/4310.jpg,dent,110.374,"(1295, 971)"
./train/dent/4311.jpg,dent,138.429,"(895, 671)"
./train/dent/4315.jpg,dent,133.138,"(1456, 1092)"
./train/dent/432.jpg,dent,120.725,"(1104, 828)"
./train/dent/4325.jpg,dent,88.305,"(891, 668)"
./train/dent/4338.jpg,dent,74.276,"(888, 666)"
./train/dent/4339.jpg,dent,146.645,"(899, 674)"
./train/dent/4347.jpg,dent,104.979,"(1200, 900)"
./train/dent/4350.jpg,dent,72.436,"(876, 657)"
./train/dent/4359.jpg,dent,72.856,"(828, 621)"
./train/dent/4362.jpg,dent,240.601,"(1301, 975)"
./train/dent/4365.jpg,dent,105.853,"(1144, 858)"
./train/dent/4368.jpg,dent,181.365,"(1411, 1058)"
./train/dent/437.jpg,dent,117.76,"(801, 600)"
./train/dent/4376.jpg,dent,120.167,"(1221, 915)"
./train/dent/438.jpg,dent,298.649,"(1324, 993)"
./train/dent/4382.jpg,dent,91.249,"(872, 654)"
./train/dent/4386.jpg,dent,85.474,"(810, 607)"
./train/dent/4390.jpg,dent,75.927,"(826, 619)"
./train/dent/4391.jpg,dent,62.267,"(860, 645)"
./train/dent/4392.jpg,dent,116.98,"(1107, 830)"
./train/dent/4393.jpg,dent,76.544,"(853, 639)"
./train/dent/4396.jpg,dent,375.824,"(1492, 1119)"
./train/dent/4399.jpg,dent,59.983,"(817, 612)"
./train/dent/44.jpg,dent,109.824,"(1340, 1005)"
./train/dent/4400.jpg,dent,126.28,"(817, 612)"
./train/dent/4405.jpg,dent,121.383,"(1400, 1050)"
./train/dent/4406.jpg,dent,302.043,"(1286, 964)"
./train/dent/4407.jpg,dent,75.939,"(874, 655)"
./train/dent/441.jpg,dent,68.203,"(844, 633)"
./train/dent/4410.jpg,dent,95.02,"(864, 648)"
./train/dent/4417.jpg,dent,231.518,"(1267, 950)"
./train/dent/442.jpg,dent,73.316,"(892, 669)"
./train/dent/4434.jpg,dent,64.508,"(877, 657)"
./train/dent/4438.jpg,dent,147.668,"(1499, 1124)"
./train/dent/4441.jpg,dent,73.94,"(826, 619)"
./train/dent/4442.jpg,dent,239.022,"(1270, 952)"
./train/dent/4452.jpg,dent,62.985,"(899, 674)"
./train/dent/4455.jpg,dent,86.907,"(859, 644)"
./train/dent/4457.jpg,dent,67.371,"(866, 649)"
./train/dent/4462.jpg,dent,312.886,"(1317, 987)"
./train/dent/4463.jpg,dent,104.714,"(815, 611)"
./train/dent/4467.jpg,dent,62.674,"(896, 672)"
./train/dent/4470.jpg,dent,101.921,"(1366, 1024)"
./train/dent/4471.jpg,dent,106.617,"(1111, 833)"
./train/dent/4476.jpg,dent,79.368,"(877, 657)"
./train/dent/4478.jpg,dent,183.119,"(1478, 1108)"
./train/dent/4481.jpg,dent,70.763,"(834, 625)"
./train/dent/4493.jpg,dent,105.329,"(836, 627)"
./train/dent/4498.jpg,dent,119.752,"(802, 601)"
./train/dent/45.jpg,dent,260.269,"(1320, 990)"
./train/dent/450.jpg,dent,65.733,"(801, 600)"
./train/dent/4510.jpg,dent,98.787,"(1262, 946)"
./train/dent/4512.jpg,dent,189.927,"(1382, 1036)"
./train/dent/4514.jpg,dent,104.377,"(1418, 1063)"
./train/dent/4516.jpg,dent,78.642,"(1137, 852)"
./train/dent/4521.jpg,dent,88.876,"(1128, 846)"
./train/dent/4530.jpg,dent,156.261,"(821, 615)"
./train/dent/4538.jpg,dent,428.884,"(1487, 1115)"
./train/dent/4539.jpg,dent,124.771,"(1363, 1022)"
./train/dent/454.jpg,dent,85.8,"(1144, 858)"
./train/dent/4540.jpg,dent,108.781,"(858, 643)"
./train/dent/4541.jpg,dent,65.213,"(846, 634)"
./train/dent/4548.jpg,dent,133.251,"(879, 659)"
./train/dent/4561.jpg,dent,99.088,"(869, 651)"
./train/dent/4564.jpg,dent,81.691,"(860, 645)"
